cell_id,unified_risk_score,confidence_score,rainfall_trigger_score,soil_wetness_score,spatial_pressure_score,temporal_category,anomaly_category,alert_priority_score,alert_level,should_alert,alert_reason,alert_action
228_721,15.04079304815601,83.0874330958637,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.768931565808959,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
231_1310,12.38279608670865,83.17597567598025,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.572832933157649,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
234_382,64.71920284980487,86.34844394835687,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.12421597655095,ROUTINE,0,elevated landslide risk,Routine monitoring.
236_1344,10.583618940252046,83.10915159097435,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.763203217252176,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
237_46,24.05257566493517,79.74519545034227,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.82423374335958,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
240_1004,22.739574877103912,77.01961203961662,24.072700691121742,13.215996809055468,0.216881946164639,LOW,NORMAL,18.265915680760212,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
243_522,73.40076484313633,85.85661929445806,24.072700691121742,13.215996809055468,99.14233333333334,LOW,NORMAL,55.902268873550106,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
244_467,19.66840416707577,83.11382691564967,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.851356569322853,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
244_1007,23.110062091843503,76.92756658507116,24.072700691121742,13.215996809055468,0.198131946164639,LOW,NORMAL,18.429822427393027,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
244_1230,22.96112923603221,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.33308285035325,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
245_766,29.566377146621235,73.2522633108126,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,21.305444410118312,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
246_43,17.419133995902058,77.17184041819719,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.839184992294683,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
246_358,76.21363774428859,89.18601456900069,24.072700691121742,13.215996809055468,98.91259865480686,LOW,NORMAL,57.13360147728965,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
246_1003,20.676764983137083,76.9214302214348,24.072700691121742,13.215996809055468,0.216881946164639,LOW,NORMAL,17.33765122847514,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
247_358,79.20385224529085,91.0832795024132,24.072700691121742,13.215996809055468,98.56271421487492,LOW,NORMAL,58.426715336750874,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
247_361,76.19248661709585,88.19354737974173,24.072700691121742,13.215996809055468,99.05890795645924,LOW,NORMAL,57.146029865300775,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
247_523,84.16187627803059,90.3604156130558,24.072700691121742,13.215996809055468,98.30967065046522,LOW,NORMAL,60.61986961682231,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
248_366,78.69312860959121,89.852233794874,24.072700691121742,13.215996809055468,97.25489855129672,LOW,NORMAL,58.00071735114931,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
248_398,69.04638897150124,90.45416708885271,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,39.07144973131432,ROUTINE,0,elevated landslide risk,Routine monitoring.
248_404,70.26862753761742,82.86054670394694,24.072700691121742,13.215996809055468,97.12501913183436,LOW,NORMAL,54.190209955841745,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
249_358,79.79901304574875,90.06033444422465,24.072700691121742,13.215996809055468,98.9264284593606,LOW,NORMAL,58.74909483362978,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
250_362,74.51112557926606,88.05626208800939,24.072700691121742,13.215996809055468,99.12847499765654,LOW,NORMAL,56.39985245445696,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
250_404,76.74831869223344,87.60872923125581,24.072700691121742,13.215996809055468,95.96435229182552,LOW,NORMAL,56.93197094941763,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
250_522,81.95100190684329,90.79939520489252,24.072700691121742,13.215996809055468,99.14233333333334,LOW,NORMAL,59.749875552218235,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
250_1510,10.812935869655664,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.866395835483804,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
251_407,80.21043624753871,88.16003056332292,24.072700691121742,13.215996809055468,95.62744592222894,LOW,NORMAL,58.439387893865515,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
251_505,73.49985261771359,84.94248954583864,24.072700691121742,13.215996809055468,96.83570086683044,LOW,NORMAL,55.60086350213444,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
251_510,72.89331150837134,84.56714878941636,24.072700691121742,13.215996809055468,96.8968675086178,LOW,NORMAL,55.33709499919853,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
252_358,82.40178849402427,90.36411691175712,24.072700691121742,13.215996809055468,99.10078966536108,LOW,NORMAL,59.946497966253844,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
252_509,79.08543887114715,87.53407489495035,24.072700691121742,13.215996809055468,96.4133684395678,LOW,NORMAL,58.05102745209014,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
252_875,19.14138717210725,77.03843463669575,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.61419892158702,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
254_507,72.95735913522596,88.65742236746837,24.072700691121742,13.215996809055468,95.81841033375272,LOW,NORMAL,55.20414785505335,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
256_365,70.80601626698139,91.04379223643244,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,39.86328201428038,ROUTINE,0,elevated landslide risk,Routine monitoring.
256_1265,9.918131391568924,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.463733820344771,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
258_206,20.40603623847268,75.45594917040755,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.18329100145146,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
258_678,12.56393407027212,83.12143022143479,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.65434502576121,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
258_1217,11.102478393597243,83.06688476688934,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.996689971257517,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
260_357,73.2819528670738,89.50495776179137,24.072700691121742,13.215996809055468,96.63325768321512,LOW,NORMAL,55.47244213680423,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
260_358,69.52656666092244,87.42772978824232,24.072700691121742,13.215996809055468,98.41044161614045,LOW,NORMAL,54.04909593397492,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
262_507,68.59535424024216,90.1150932568406,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,38.86848410224773,ROUTINE,0,elevated landslide risk,Routine monitoring.
262_1643,10.030578720695422,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.514335118451697,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
263_1026,18.87742665342784,77.09415749416206,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.495416688181283,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
264_864,14.44172117214096,76.75207100033212,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.499349221602188,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
264_1413,9.199770151173883,83.17597567598025,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.140471262167004,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
266_413,70.89475826618681,87.41282773377507,24.072700691121742,13.215996809055468,97.51730601687976,LOW,NORMAL,54.530811816454786,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
266_545,20.729794600640147,81.2275341175387,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,17.328982264426823,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
267_413,72.20697254224348,88.4610330353828,24.072700691121742,13.215996809055468,96.62050814772648,LOW,NORMAL,54.98678856030729,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
267_576,16.46174750652095,78.27921962175779,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.408361072073184,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
268_406,58.38476064370776,84.81279366126446,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,34.27371698380725,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
270_329,18.640392361627327,73.26137572711055,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.388751256871053,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
271_508,69.49930026400203,90.93807795071814,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,39.275259812939666,ROUTINE,0,elevated landslide risk,Routine monitoring.
272_1254,10.943089956269636,82.82025548707824,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,12.924965174460091,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
273_523,66.08697048298004,88.08539049018715,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.73971141147977,ROUTINE,0,elevated landslide risk,Routine monitoring.
273_611,33.08643072799881,67.1768833465607,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,22.88946852173822,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
274_964,22.41368716237104,77.17597567598025,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.086733917205724,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
275_1336,12.710396010073769,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,13.720252898671951,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
277_511,68.5843328622764,85.64031935074036,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,38.863524482163136,ROUTINE,0,elevated landslide risk,Routine monitoring.
278_398,68.44714941669467,90.7696398439744,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,38.80179193165136,ROUTINE,0,elevated landslide risk,Routine monitoring.
278_421,47.50779705990944,63.75510103768255,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,29.379083371098005,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
279_381,60.85790362571893,84.2925948232979,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,35.38663132571227,ROUTINE,0,elevated landslide risk,Routine monitoring.
279_1125,23.785421180097693,77.01564509746785,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.704014225182718,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
280_522,74.6452339554479,84.95693203780755,24.072700691121742,13.215996809055468,97.78940849673204,LOW,NORMAL,56.25934124860012,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
282_49,26.99043347365109,71.88998502759848,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,20.146269757281747,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
282_503,67.56666168269055,89.25452966858528,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,38.4055724513495,ROUTINE,0,elevated landslide risk,Routine monitoring.
282_578,68.67678633080848,82.45991199996999,24.072700691121742,13.215996809055468,95.57916999244182,LOW,NORMAL,53.24200404186884,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
282_1317,19.50138782534804,83.09746327928603,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,16.776199215545375,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
283_447,25.09795746435517,82.70395911222023,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,19.294655553098583,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
283_522,84.45754856427473,88.77907489495041,24.072700691121742,13.215996809055468,94.51935294117648,LOW,NORMAL,60.184374489238856,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
283_560,62.09772374377172,84.37363709911557,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,35.94455037883603,ROUTINE,0,elevated landslide risk,Routine monitoring.
283_573,78.85558883032404,89.2000419009174,24.072700691121742,13.215996809055468,94.0894206340457,LOW,NORMAL,57.59900276289143,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
283_574,74.53087844998547,87.37813038491498,24.072700691121742,13.215996809055468,94.98013293075796,LOW,NORMAL,55.78648993624591,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
283_575,64.36143712365013,75.24904945017575,24.072700691121742,13.215996809055468,96.462576156115,LOW,NORMAL,51.432607823198566,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
283_1089,23.93530717869107,77.17597567598025,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,18.771462924549738,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
283_1342,15.999745461190845,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,15.200460151674637,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
286_916,25.113549116626835,76.7845087338315,24.072700691121742,13.215996809055468,0.186942552225247,LOW,NORMAL,19.32971317945462,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
287_381,64.08456796697298,88.70170658115383,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,36.8386302792766,ROUTINE,0,elevated landslide risk,Routine monitoring.
287_575,72.04663119266982,83.9594133074134,24.072700691121742,13.215996809055468,95.57916999244182,LOW,NORMAL,54.758434229706445,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
287_915,25.123696700064343,76.96256068188345,24.072700691121742,13.215996809055468,0.339275885558582,LOW,NORMAL,19.3571295920015,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
288_502,75.00390506730277,90.18155013456268,24.072700691121742,13.215996809055468,99.7092380952381,LOW,NORMAL,56.70871768871072,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
289_1159,14.109861407428696,83.17928146110421,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,14.350012327481668,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
290_389,64.84308204663454,89.15863608022619,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,37.1799616151243,ROUTINE,0,elevated landslide risk,Routine monitoring.
290_496,77.2432848012545,89.49941990220834,24.072700691121742,13.215996809055468,99.7092380952381,LOW,NORMAL,57.716438568989,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
290_497,81.18857315142813,91.02303156852892,24.072700691121742,13.215996809055468,98.82256103382484,LOW,NORMAL,59.358816767355144,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
292_192,25.78595179364716,69.83785211401126,24.072700691121742,13.215996809055468,0.0,LOW,NORMAL,19.60425300127998,ROUTINE,0,no current multi-signal escalation,Routine monitoring.
292_534,76.62871528582076,90.10914325849302,24.072700691121742,13.215996809055468,96.06445866748706,LOW,NORMAL,56.89316537288116,ROUTINE,0,elevated landslide risk; elevated neighbouring-cell risk,Routine monitoring.
