cell_id,label,elevation_m,slope_deg,aspect_deg,elevation_std_m,aspect_sin,aspect_cos,terrain_imputed
96_631,0,2909.0,41.169097900390625,248.40469360351562,20.928449630737305,-0.9298066391030331,-0.36804838524292144,0
97_1012,0,4407.0,14.821044921875,230.19442749023438,6.218252658843994,-0.7682212637591816,-0.6401844186703125,0
101_401,0,2652.0,31.61968231201172,172.09283447265625,15.993053436279297,0.13756842010082876,-0.9904922663963419,0
102_554,0,2222.0,34.095909118652344,328.298583984375,16.14134979248047,-0.5254926779723359,0.8507981225869407,0
102_1442,0,4764.0,7.030324935913086,254.0546112060547,3.3035707473754883,-0.9615239817172679,-0.27472100862979326,0
104_1297,0,5265.0,20.971752166748047,225.0,9.46468448638916,-0.7071067811865475,-0.7071067811865477,0
105_74,0,1484.0,22.41640281677246,289.17901611328125,11.053182601928711,-0.9444967503344817,0.3285207582598149,0
107_1391,0,5274.0,8.235328674316406,69.44393920898438,3.265986442565918,0.936329082143223,0.3511236960571441,0
110_97,0,1109.0,10.72423267364502,63.4349365234375,5.333333492279053,0.8944270949981175,0.4472137875035032,0
110_951,0,5248.0,22.193424224853516,175.236328125,10.321976661682129,0.0830460048489429,-0.9965457144951402,0
111_1425,0,4982.0,23.97199821472168,17.744659423828125,11.096657752990723,0.30477552428351606,0.9524242121017861,0
112_1345,0,6215.0,58.499725341796875,355.2363586425781,58.11037826538086,-0.08304547405657665,0.9965457587279766,1
114_1106,0,5332.0,34.87635803222656,244.05770874023438,16.642946243286133,-0.899235121043572,-0.43746565245942737,0
118_1383,0,5697.0,41.48539352416992,106.69921875,21.008522033691406,0.9578264130275329,-0.28734745954472946,0
122_433,0,3351.0,13.471976280212402,135.0,5.557777404785156,0.7071067811865476,-0.7071067811865475,0
125_958,0,5229.0,28.331172943115234,223.7269744873047,20.94112205505371,-0.6912227028163663,-0.7226418027703886,1
126_1544,0,4369.0,0.9704723954200745,90.0,0.566557765007019,1.0,6.123233995736766e-17,0
130_1126,0,5314.0,52.71131134033203,96.66665649414062,31.60090446472168,0.9932383783535361,-0.1160927377816453,0
132_516,0,3017.0,36.65605926513672,258.17852783203125,17.9119930267334,-0.9787906830786898,-0.2048628778435758,0
134_1295,0,5748.0,39.07185745239258,203.35557556152344,21.12981605529785,-0.3964361877839183,-0.9180622794861761,0
138_675,0,3653.0,40.11621856689453,120.17352294921875,19.756542205810547,0.86450716107257,-0.5026205014265192,0
140_27,0,655.0,32.41354751586914,136.0809326171875,14.843213081359863,0.6936415810776223,-0.7203203155542236,0
141_1564,0,4372.0,3.4950809478759766,213.69007873535156,1.3698698282241821,-0.5547003590079079,-0.8320501858160348,0
142_942,0,5707.0,24.637191772460938,184.2364044189453,8.55212688446045,-0.07387185295526262,-0.9972677420537356,1
149_687,0,3819.0,9.129532814025879,161.5650634765625,4.966554641723633,0.31622756236630656,-0.9486833659339999,0
